id,tweetText,tweetURL,type,tweetAuthor,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL
1728213234887311754,"Lo que prometemos, lo cumplimos 💪🏽🇪🇨

A través del Ministerio del Interior, he dispuesto la derogación de la Resolución del CONSEP, eliminando así la tabla de consumo de drogas que fomenta el microtráfico. 

De esta manera, cuidamos el futuro de las familias ecuatorianas y protegemos a nuestros niños, niñas y adolescentes. 

#ElNuevoEcuador #NoboaPresidente",https://twitter.com/DanielNoboaOk/status/1728213234887311754,tweet,Daniel Noboa Azin,2099,484,2655,16301,1286005,71,2023-11-24 19:45:18,"https://pbs.twimg.com/media/F_vYxH1WYAA3rNg.jpg,https://pbs.twimg.com/media/F_vYxH1XkAAnY_z.jpg"
1727859882064326879,"Los ministros que hoy asumen su cargo lo hacen arriesgando mucho, pues su tarea no es fácil.

Estoy agradecido con este grupo de trabajo; juntos tenemos el reto de transformar a Ecuador en este corto período.

✅Arturo Felix Wong, Secretario General de Administración Pública y Gabinete de @Presidencia_Ec.
✅Mónica Palencia, @MinGobiernoEc y @MinInteriorEc.
✅Gabriela Sommerfeld, @CancilleriaEc. 
✅Gian Carlo Lofredo, @DefensaEc.✅Daniel Calderón, @Educacion_Ec. 
✅Roberto Luque, @ObrasPublicasEc. 
✅Yvonne Núñez, @MinTrabajoEc.
✅Danilo Palacios, @AgriculturaEc. 
✅María García, @Produccion_Ecu. 
✅Franklin Encalada, @Salud_Ec. 
✅Andrea Arrobo, @RecNaturalesEC. 
✅Zaida Rovira, @InclusionEc. 
✅Humberto Plaza, @ViviendaEc. 
✅Niels Olsen, @TurismoEc. 
✅Sade Fritschi, @Ambiente_Ec. 
✅Andres Guschmer, @DeporteEc. 
✅Romina Muñoz, @Cultura_Ec. 
✅Sariha Moya, @PlanificacionEc,
✅Mishel Mancheno, Secretaría General Jurídica de la @Presidencia_Ec.
✅ Marissa Pendola, Secretaría General Administrativa de la @Presidencia_ec.
✅Roberto Izurieta, @ComunicacionEc.

#ElNuevoEcuador",https://twitter.com/DanielNoboaOk/status/1727859882064326879,tweet,Daniel Noboa Azin,308,49,464,3059,344874,57,2023-11-23 20:21:12,"https://pbs.twimg.com/media/F_qJ8pWWIAEjFvp.jpg,https://pbs.twimg.com/media/F_qJ8pWWIAASdw5.jpg,https://pbs.twimg.com/media/F_qJ8pXWEAAz9YQ.jpg,https://pbs.twimg.com/media/F_qJ8pXXcAIJg04.jpg"
1727839836269125790,"Estoy aquí gracias a ustedes.

Gracias a su confianza y respaldo.

Desde ya, ratificamos nuestro compromiso de restablecer la paz en las calles y trabajar por un país con acceso a empleo y salud.

#ElNuevoEcuador #NoboaPresidente https://t.co/3Fybe3rW7J",https://twitter.com/DanielNoboaOk/status/1727839836269125790,tweet,Daniel Noboa Azin,432,43,656,6893,225244,18,2023-11-23 19:01:33,"https://pbs.twimg.com/media/F_qFKplWwAAIT1Z.jpg,https://pbs.twimg.com/media/F_qFKpsXsAAex7d.jpg,https://pbs.twimg.com/media/F_qFKpmW8AA_Xe3.jpg"
1727803954350669990,"Nada de esto sería posible sin ustedes 

Agradezco profundamente a mi esposa Lavinia, por estar junto a mí en cada paso del camino, a mis padres, Annabella Azin y Álvaro Noboa por cultivar en mí el amor por el servicio, y a mis hijos por ser mi motivación para continuar. https://t.co/pf69ma2tJW",https://twitter.com/DanielNoboaOk/status/1727803954350669990,tweet,Daniel Noboa Azin,1012,167,1994,23660,650377,69,2023-11-23 16:38:58,https://pbs.twimg.com/media/F_pkiMrWIAEPUZl.jpg
1727768360933355923,"Desde la casa de la democracia, el Palacio de Carondelet damos inicio con nuestras actividades para el Nuevo Ecuador 🇪🇨✊🏽

#ElNuevoEcuador #NoboaPresidente https://t.co/dKszew05jj",https://twitter.com/DanielNoboaOk/status/1727768360933355923,tweet,Daniel Noboa Azin,211,38,544,4332,175707,15,2023-11-23 14:17:32,"https://pbs.twimg.com/media/F_pEI8MXoAAqiKo.jpg,https://pbs.twimg.com/media/F_pEI8BWkAA8Jm_.jpg,https://pbs.twimg.com/media/F_pEI8AW4AAXAN7.jpg,https://pbs.twimg.com/media/F_pEI8LXYAAfWgc.jpg"
1727757987022786758,"Gracias a los ecuatorianos y a mi familia por apostar por el Nuevo Ecuador✊🏽

Hoy, los invito a todos a trabajar juntos para poner fin al enemigo en común: la violencia y la miseria. El éxito no es solo haber llegado, sino, en el día que nos toque marchar, contar con el respeto y el cariño de la mayoría de los ecuatorianos.

¡Viva el Ecuador! 🇪🇨

#ElNuevoEcuador #NoboaPresidente",https://twitter.com/DanielNoboaOk/status/1727757987022786758,tweet,Daniel Noboa Azin,277,48,589,4935,179025,16,2023-11-23 13:36:18,"https://pbs.twimg.com/media/F_o6umPWoAAaibr.jpg,https://pbs.twimg.com/media/F_o6umOXIAAjUx0.jpg,https://pbs.twimg.com/media/F_o6umRXEAA0UNA.jpg"
1727754630648439271,"Es un honor para mi ser su presidente, el presidente de los ecuatorianos 🇪🇨

El Nuevo Ecuador comienza aquí y ahora. https://t.co/IYsLZdtjdF",https://twitter.com/DanielNoboaOk/status/1727754630648439271,tweet,Daniel Noboa Azin,720,130,1611,14469,388115,40,2023-11-23 13:22:58,"https://pbs.twimg.com/media/F_o3rKmXcAAdhW-.jpg,https://pbs.twimg.com/media/F_o3rKmWoAAHnlH.jpg,https://pbs.twimg.com/media/F_o3rKmWoAEnkj3.jpg"
1727752476126851456,"Presentes por el amor a mi país, sin olvidar la responsabilidad de mejorarlo para las futuras generaciones.

La transformación de Ecuador inicia desde aquí.

#ElNuevoEcuador #NoboaPresidente https://t.co/DwZSJxyAJZ",https://twitter.com/DanielNoboaOk/status/1727752476126851456,tweet,Daniel Noboa Azin,111,18,323,2682,98456,10,2023-11-23 13:14:25,"https://pbs.twimg.com/media/F_o1tudW0AAz8Wf.jpg,https://pbs.twimg.com/media/F_o1tuXWwAAlGYa.jpg,https://pbs.twimg.com/media/F_o1tuaXoAAEFpr.jpg"
1727739840068722709,"En el Nuevo Ecuador no somos anti nada: somos un pro Ecuador. El anti tiene un techo y el pro es infinito. 

Nuestro principal objetivo es reducir la violencia y convertir el progreso en una costumbre. Más allá de todos los retos que enfrentamos, creo en Ecuador, en el cambio y en su futuro.

#ElNuevoEcuador #NoboaPresidente",https://twitter.com/DanielNoboaOk/status/1727739840068722709,tweet,Daniel Noboa Azin,407,83,567,3505,237613,13,2023-11-23 12:24:12,https://pbs.twimg.com/media/F_oqOYIWoAAXIzq.jpg
1727735663271817292,"El cambio que el país requiere tiene un sentido de urgencia, y los jóvenes tenemos la audacia de responder a ello.

No podemos seguir repitiendo las mismas políticas del pasado esperando tener resultados distintos. La juventud es sinónimo de fuerza. Fuerza para vencer los retos que Ecuador necesita.

#ElNuevoEcuador #NoboaPresidente",https://twitter.com/DanielNoboaOk/status/1727735663271817292,tweet,Daniel Noboa Azin,763,130,1103,8405,426264,23,2023-11-23 12:07:36,https://pbs.twimg.com/media/F_oma-tXUAAz-G6.jpg
1727734930577281365,"Esta elección evidencia que aquellos que ven la política como una realidad de extremos y revanchas no tendrán el respaldo popular.

La política del Nuevo Ecuador se compone de personas libres y pragmáticas que, con empatía, buscamos mejorar la calidad de vida de los ecuatorianos.

#ElNuevoEcuador #NoboaPresidente",https://twitter.com/DanielNoboaOk/status/1727734930577281365,tweet,Daniel Noboa Azin,145,25,245,1475,109891,8,2023-11-23 12:04:41,https://pbs.twimg.com/media/F_olwkRXMAAsO3S.jpg
1727713140119359901,"Hoy inicia el Nuevo Ecuador 🇪🇨✊🏽

Estamos listos para este nuevo reto, para trabajar por el bienestar del país y restablecer la paz de las familias ecuatorianas.

#ElNuevoEcuador #NoboaPresidente https://t.co/aUOG2coJYz",https://twitter.com/DanielNoboaOk/status/1727713140119359901,tweet,Daniel Noboa Azin,743,179,1267,8982,273535,23,2023-11-23 10:38:06,"https://pbs.twimg.com/media/F_oRDhWXUAAdgtA.jpg,https://pbs.twimg.com/media/F_oRDhWXQAEFz77.jpg,https://pbs.twimg.com/media/F_oRDhYXYAAkgpE.jpg"
1727363992538972360,"Quiero expresar mi profundo agradecimiento a Sariha Moya por su apoyo en esta etapa de transición con su experiencia y capacidad profesional tanto en las misiones realizadas como al interno de nuestro equipo de trabajo.

Me complace anunciar, que luego de una redefinición estratégica dentro del equipo de gobierno, Sariha asumirá el cargo de titular de la Secretaría Nacional de Planificación, donde estoy seguro de que su experiencia y capacidad profesional serán de gran valor para el país.",https://twitter.com/DanielNoboaOk/status/1727363992538972360,tweet,Daniel Noboa Azin,653,44,284,3624,520281,28,2023-11-22 11:30:43,
1727063524856275134,"Nuestra nueva Directora General del SENAE será la Abogada y Máster en Ciencias Internacionales y Diplomacia, Gabriela Ochoa Ochoa.

Con experiencia en el Servicio Nacional de Aduanas del país, se destaca por ser una profesional que trabaja con transparencia y responsabilidad. Confío plenamente en que es la persona idónea para ocupar un cargo de tan alta responsabilidad.",https://twitter.com/DanielNoboaOk/status/1727063524856275134,tweet,Daniel Noboa Azin,645,56,301,2293,454949,23,2023-11-21 15:36:46,https://pbs.twimg.com/media/F_fC-ebXMAA0lal.jpg
1726406454758834488,"Felicito a @JMilei por su triunfo en las elecciones de la hermana República de Argentina donde sus ciudadanos vivieron una jornada democrática y transparente en la cual se expresó su voluntad. 

Invito a trabajar por el fortalecimiento de las relaciones bilaterales y  por un futuro próspero que busque la cooperación entre  nuestras naciones.",https://twitter.com/DanielNoboaOk/status/1726406454758834488,tweet,Daniel Noboa Azin,1034,103,1269,10701,616158,44,2023-11-19 20:05:48,
1726396410088595566,"Ecuador está por encima de todo lo demás 🇪🇨✊🏽

Hoy, la Asamblea Nacional ha hecho historia al aprobar con 114 votos la integración de las Comisiones Especializadas Permanentes.

Estamos en camino hacia un país con madurez política, que dice sí al empleo, que dice sí al progreso, que dice sí al bienestar de los ecuatorianos sobre las rencillas políticas.",https://twitter.com/DanielNoboaOk/status/1726396410088595566,tweet,Daniel Noboa Azin,2562,232,816,7163,890192,61,2023-11-19 19:25:53,https://pbs.twimg.com/media/F_VkYWsWcAAXJq7.jpg
1726003488683905366,"Por primera vez en muchos años el Ecuador presenció una sesión legislativa con enormes muestras de civismo y unidad nacional. 

Agradezco a los miembros de mi bancada por contribuir a este esfuerzo y les felicito por haber logrado una vicepresidencia y un puesto en el CAL. Esta primera sesión debe ser un augurio de nuevos tiempos y señales de una mayor gobernabilidad para lograr un Ecuador con empleo, seguridad, salud y educación para todos.",https://twitter.com/DanielNoboaOk/status/1726003488683905366,tweet,Daniel Noboa Azin,2048,161,507,4772,651433,42,2023-11-18 17:24:33,
1725617147848609830,"Este es el inicio de un #NuevoEcuador, con madurez política y liderazgo, donde se trabaja bajo el impulso de transformar el país. 

Confío en que el nuevo Presidente de la Asamblea sabrá dirigir, mandar y acatar las normas constitucionales en beneficio de los ecuatorianos.",https://twitter.com/DanielNoboaOk/status/1725617147848609830,tweet,Daniel Noboa Azin,1827,151,586,4991,365028,17,2023-11-17 15:49:23,
1725138819945513460,"El Secretario de Comunicación de la Presidencia será @robertoaizuriet 🇪🇨✊🏽

Estratega y especialista en el desarrollo del mensaje público y político. Ha sido comentarista y analista político para la cadena norteamericana CNN en español, y nos ha representado como embajador en el país de Chile. Confío plenamente en su experiencia y sus habilidades.",https://twitter.com/DanielNoboaOk/status/1725138819945513460,tweet,Daniel Noboa Azin,254,68,254,1741,476663,15,2023-11-16 08:08:40,https://pbs.twimg.com/media/F_DsnJOXsAAgrLL.jpg
1724896440332296339,"Para el Nuevo Ecuador no hay líneas rojas para conversar, hay líneas rojas para el accionar. 

Tendremos tolerancia cero con la corrupción, este cambio debe destronar a los grupos de poder que se han enquistado en el Estado por décadas. Estamos abiertos al diálogo, pero no podemos pactar en contra del país 🇪🇨",https://twitter.com/DanielNoboaOk/status/1724896440332296339,tweet,Daniel Noboa Azin,1058,95,622,4712,340217,29,2023-11-15 16:05:33,"https://pbs.twimg.com/media/F_AQKoqXkAE05-7.jpg,https://pbs.twimg.com/media/F_AQKoqWEAA6BBa.jpg,https://pbs.twimg.com/media/F_AQKopXgAAgDPK.jpg,https://pbs.twimg.com/media/F_AQKopWoAAyYJx.jpg"
1724449369246536152,"El gobierno saliente está realizando gestiones en el CPCCS para nombrar, entre gallos de media noche, a un nuevo Superintendente de Datos. 

Pido al gobierno saliente que desista de cualquier nombramiento o contrato de última hora. Todo lo que se ejecute o realice en esta etapa de transición de manera inconsulta será revisado, investigado y examinado.",https://twitter.com/DanielNoboaOk/status/1724449369246536152,tweet,Daniel Noboa Azin,1744,315,1799,8759,756988,71,2023-11-14 10:29:03,
1724045200304029952,"He dispuesto al equipo de transición  buscar eficiencia y responsabilidad. 

Que se trabaje con el gobierno saliente y se gaste menos del 50% de la cantidad presupuestada para el cambio de mando",https://twitter.com/DanielNoboaOk/status/1724045200304029952,tweet,Daniel Noboa Azin,1335,295,1263,9573,653227,25,2023-11-13 07:43:01,
1722804475742638121,"@aguschmer se convierte en el Ministro de Deporte del Nuevo Ecuador ⚽️💪🏽

Cada día vamos sumando más expertos a nuestra cúpula presidencial. https://t.co/LmQX8EqKtA",https://twitter.com/DanielNoboaOk/status/1722804475742638121,tweet,Daniel Noboa Azin,54,9,62,722,39444,0,2023-11-09 21:32:49,https://pbs.twimg.com/media/F-ihictWcAAaImD.jpg
1722792029271232682,"Seguimos sumando integrantes a nuestra cúpula presidencial 🟣☝🏽

He designado a Sade Fritschi Naranjo como Ministra de Ambiente, gracias a sus conocimientos en programas de sostenibilidad y proyectos de gestión ambiental, su experiencia nos ayudará a proteger el equilibrio de los ecosistemas locales y de nuestros recursos naturales.",https://twitter.com/DanielNoboaOk/status/1722792029271232682,tweet,Daniel Noboa Azin,448,47,406,2908,289096,16,2023-11-09 20:43:22,https://pbs.twimg.com/media/F-iWN2KXUAAnabJ.jpg
1722767494006309322,"@agushmer se convierte en el Ministro de Deporte del Nuevo Ecuador 💪🏼

Cada día vamos sumando más expertos a nuestra cúpula presidencial. https://t.co/oDe9ZY2O1P",https://twitter.com/DanielNoboaOk/status/1722767494006309322,tweet,Daniel Noboa Azin,100,26,52,464,98881,4,2023-11-09 19:05:52,https://pbs.twimg.com/media/F-h_5vKXEAEWBGN.jpg
1722673382196466116,"Bienvenida @andrearrobo a la cúpula presidencial del Nuevo Ecuador🇪🇨☝🏼

Andrea Arrobo Peña será la primera y próxima mujer Ministra de Energía y Minas. Ella ayudará a restablecer el correcto funcionamiento del sector eléctrico y buscará  implementar estrategias sostenibles y de transversalización de todos los sectores.",https://twitter.com/DanielNoboaOk/status/1722673382196466116,tweet,Daniel Noboa Azin,369,36,418,3295,337312,14,2023-11-09 12:51:54,https://pbs.twimg.com/media/F-gqTzhXoAARl8k.jpg
1722294288069857369,"El Nuevo Ecuador será competitivo y atractivo para los inversionistas🇪🇨✊🏼

Gracias @ASCOA por brindarme la oportunidad de compartirles mis ideas para el Nuevo Ecuador. Mi principal compromiso es devolverle la paz a las familias ecuatorianas y darles estabilidad económica a través de inversión que ayude a generar empleo en el país.",https://twitter.com/DanielNoboaOk/status/1722294288069857369,tweet,Daniel Noboa Azin,522,28,723,4864,266198,12,2023-11-08 11:45:31,"https://pbs.twimg.com/media/F-bRhVFWIAA9MCz.jpg,https://pbs.twimg.com/media/F-bRhVEW8AAoZRT.jpg,https://pbs.twimg.com/media/F-bRhVGXYAAlWfi.jpg"
1722006255114334391,"La reducción y el ordenamiento de la carga tributaria nos permitirán ser más competitivos frente a los países vecinos 🇪🇨

Junto a la futura Ministra de Economía y Finanzas, Sariha Moya, nos reunimos con ejecutivos del grupo financiero Barclays para discutir algunos aspectos de la reforma tributaria que presentaré a la Asamblea Nacional; además, reafirmé mi compromiso de reducir los impuestos como un incentivo para las empresas que contraten talento y mano de obra ecuatoriana, y reduciré el IVA a los materiales de construcción del 12 al 5%.",https://twitter.com/DanielNoboaOk/status/1722006255114334391,tweet,Daniel Noboa Azin,444,70,710,4371,300844,17,2023-11-07 16:40:59,"https://pbs.twimg.com/media/F-XLjvBWQAA2JxW.jpg,https://pbs.twimg.com/media/F-XLju8XUAAxIkG.jpg,https://pbs.twimg.com/media/F-XLju-XoAE1mmi.jpg"
1721734697204515263,"Estamos cada vez más cerca de un país con verdaderas oportunidades de éxito 💪🏽

Tuvimos un encuentro con el Fondo Monetario Internacional para impulsar la agenda económica del país y fomentar la inversión extranjera en nuestro territorio. https://t.co/DqA5W7jRXr",https://twitter.com/DanielNoboaOk/status/1721734697204515263,tweet,Daniel Noboa Azin,528,61,628,4420,205394,11,2023-11-06 22:41:54,"https://pbs.twimg.com/media/F-TUlAEXwAA23Nl.jpg,https://pbs.twimg.com/media/F-TUlAAXYAAi9ZL.jpg,https://pbs.twimg.com/media/F-TUlAHXgAAJQns.jpg"
1721642745482059952,"Bienvenida al gabinete del Nuevo Ecuador 🇪🇨 ✊🏼

He designado a Sariha Moya como Ministra de Economía y Finanzas. Confío en su compromiso con el país y los ecuatorianos para llevar a cabo una gestión efectiva de nuestros recursos, que mejore la calidad de vida de todos en Ecuador. https://t.co/bdJjBLh9fh",https://twitter.com/DanielNoboaOk/status/1721642745482059952,tweet,Daniel Noboa Azin,384,42,567,4245,414525,13,2023-11-06 16:36:31,https://pbs.twimg.com/media/F-SA8Z5WwAAAU1w.jpg
1721571799014535638,"Grandes pasos hacia el Nuevo Ecuador🇪🇨💪🏽

Mantuvimos un encuentro con Luis Almagro, Secretario General de la Organización de Estados Americanos (OEA), en la que acordamos estrategias de cooperación internacional que beneficien al país. https://t.co/tBUJ0pyaAU",https://twitter.com/DanielNoboaOk/status/1721571799014535638,tweet,Daniel Noboa Azin,352,52,395,2939,166111,5,2023-11-06 11:54:36,"https://pbs.twimg.com/media/F-RAbJxXsAAyy_s.jpg,https://pbs.twimg.com/media/F-RAbJvXwAAHtvd.jpg"
1721296012558446660,"La inversión extranjera es una pieza fundamental para el Nuevo Ecuador✊🏽🟣

Nos hemos reunido con el Fondo Monteario Internacional (FMI), con la finalidad de establecer alianzas que permitan el apoyo financiero y el aumento del comercio exterior para el país. https://t.co/DJoMrdO93i",https://twitter.com/DanielNoboaOk/status/1721296012558446660,tweet,Daniel Noboa Azin,497,89,703,5302,283114,18,2023-11-05 17:38:44,"https://pbs.twimg.com/media/F-NFmM8XEAAWaTM.jpg,https://pbs.twimg.com/media/F-NFmM3XIAAMQne.jpg"
1720525628196163856,"Nuestras alianzas se fortalecen 🇪🇨💪🏼

Gracias Isabel Díaz Ayuso, presidenta de la Comunidad de Madrid. El compromiso para fortalecer la cooperación se mantiene firme con la finalidad de beneficiar a los más de 92.000 ecuatorianos que residen en Madrid. https://t.co/p9lbTWEZjt",https://twitter.com/DanielNoboaOk/status/1720525628196163856,tweet,Daniel Noboa Azin,91,11,295,1980,91734,3,2023-11-03 14:37:30,"https://pbs.twimg.com/media/F-CFF0BWkAA_vi_.jpg,https://pbs.twimg.com/media/F-CFEncW0AAaJq8.jpg,https://pbs.twimg.com/media/F-CFCh6WcAAV7xo.jpg,https://pbs.twimg.com/media/F-CFDzkWIAADkbn.jpg"
1720519635206877270,"Nuestras alianzas se fortalecen 🇪🇨💪🏼

Gracias Isabel Díaz Ayuso, presidenta de la Comunidad de Madrid. El compromiso para fortalecer la cooperación se mantiene firme con la finalidad de beneficiar a los más de 92.000 ecuatorianos que residen en Madrid. https://t.co/naLeHPqSgY",https://twitter.com/DanielNoboaOk/status/1720519635206877270,tweet,Daniel Noboa Azin,147,10,342,2304,104019,7,2023-11-03 14:13:41,"https://pbs.twimg.com/media/F-CDcYiWoAAg1w4.jpg,https://pbs.twimg.com/media/F-CDcYhWAAA8eXr.jpg,https://pbs.twimg.com/media/F-CDcYhW0AARoyX.jpg,https://pbs.twimg.com/media/F-CDcYiXkAAc4eb.jpg"
1720460441464303782,"Somos un proyecto de empleo, seguridad y salud para el país 🇪🇨✊🏽

Nos reunimos con el CEAPI en la ciudad de Madrid para dialogar sobre las ventajas de invertir en el Ecuador en materia de telecomunicaciones, seguros, tecnología, y construcción. https://t.co/a97IAZr1jk",https://twitter.com/DanielNoboaOk/status/1720460441464303782,tweet,Daniel Noboa Azin,372,27,508,4259,193099,9,2023-11-03 10:18:28,"https://pbs.twimg.com/media/F-BNpU3W4AAp-4G.jpg,https://pbs.twimg.com/media/F-BNpU6W0AAhtI2.jpg,https://pbs.twimg.com/media/F-BNpU4XUAEsAHx.jpg,https://pbs.twimg.com/media/F-BNpU5W8AABfyw.jpg"
1719365439795462215,"El proyecto de un país con empleo, educación y salud está en marcha
2/2 https://t.co/NcEDn36F75",https://twitter.com/DanielNoboaOk/status/1719365439795462215,tweet,Daniel Noboa Azin,159,7,187,789,81892,4,2023-10-31 09:47:19,"https://pbs.twimg.com/media/F9xpwOLWgAAASdK.jpg,https://pbs.twimg.com/media/F9xpwOKWAAAMbn0.jpg"
1719365432283443599,Este es parte del gabinete que nos ayudará a construir el Nuevo Ecuador 🇪🇨✊🏽 1/2 https://t.co/bx9LBo71VB,https://twitter.com/DanielNoboaOk/status/1719365432283443599,tweet,Daniel Noboa Azin,764,85,702,4375,564713,38,2023-10-31 09:47:17,"https://pbs.twimg.com/media/F9xpvqcXsAAkMaq.jpg,https://pbs.twimg.com/media/F9xpvqfWIAAOZk6.jpg,https://pbs.twimg.com/media/F9xpvqbXUAApxnG.jpg,https://pbs.twimg.com/media/F9xpvqcWIAA8UZT.jpg"
1718432671255208395,Una inmensa felicitación a todo el equipo de @LDU_Oficial por esta merecida victoria y coronarse Campeón de la Copa CONMEBOL Sudamericana. https://t.co/aznCVjrbNq,https://twitter.com/DanielNoboaOk/status/1718432671255208395,tweet,Daniel Noboa Azin,279,53,880,9110,271746,15,2023-10-28 20:00:50,https://pbs.twimg.com/media/F9kZZ4zX0AEZEuT.jpg
1717637027586289667,"Nuestras relaciones bilaterales se fortalecen🇪🇨✊🏼

Gracias @EmmanuelMacron por su predisposición para seguir construyendo un mejor futuro para nuestras naciones. https://t.co/ll6S2WRTQs",https://twitter.com/DanielNoboaOk/status/1717637027586289667,tweet,Daniel Noboa Azin,436,35,751,5710,266737,13,2023-10-26 15:19:14,https://pbs.twimg.com/media/F9ZFxSnXUAAAoQ_.jpg
